view_count,like_count_x,comment_count,like_to_view_ratio,comment_to_view_ratio,engagement_score,subscriber_count,total_views,video_count,is_big_channel,channel_tier
6536,91,10,0.0139207587578399,0.0015297537096527,0.0293712712253327,27500,5179128,398,0,silver
6536,91,10,0.0139207587578399,0.0015297537096527,0.0293712712253327,27500,5179128,398,0,silver
6536,91,10,0.0139207587578399,0.0015297537096527,0.0293712712253327,27500,5179128,398,0,silver
6536,91,10,0.0139207587578399,0.0015297537096527,0.0293712712253327,27500,5179128,398,0,silver
6536,91,10,0.0139207587578399,0.0015297537096527,0.0293712712253327,27500,5179128,398,0,silver
6536,91,10,0.0139207587578399,0.0015297537096527,0.0293712712253327,27500,5179128,398,0,silver
