id,period,gender,age_group,brand,ratio,timestamp
4607,2024-01-26,male,30대,게토레이,6.95,2025-03-24 12:29:23.227681
4608,2024-01-26,male,30대,파워에이드,8.93,2025-03-24 12:29:23.227681
4606,2024-01-26,male,30대,포카리스웨트,32.75,2025-03-24 12:29:23.227681
6850,2024-01-26,male,40대,링티,41.69,2025-03-24 12:29:23.227681
6849,2024-01-26,male,40대,토레타,7.0,2025-03-24 12:29:23.227681
6847,2024-01-26,male,40대,게토레이,6.41,2025-03-24 12:29:23.227681
6848,2024-01-26,male,40대,파워에이드,13.41,2025-03-24 12:29:23.227681
6846,2024-01-26,male,40대,포카리스웨트,31.49,2025-03-24 12:29:23.227681
9090,2024-01-26,male,50대,링티,27.74,2025-03-24 12:29:23.227681
9089,2024-01-26,male,50대,토레타,3.87,2025-03-24 12:29:23.227681
9087,2024-01-26,male,50대,게토레이,15.48,2025-03-24 12:29:23.227681
9088,2024-01-26,male,50대,파워에이드,15.48,2025-03-24 12:29:23.227681
9086,2024-01-26,male,50대,포카리스웨트,37.42,2025-03-24 12:29:23.227681
11330,2024-01-26,male,60대 이상,링티,23.08,2025-03-24 12:29:23.227681
11329,2024-01-26,male,60대 이상,토레타,3.3,2025-03-24 12:29:23.227681
11327,2024-01-26,male,60대 이상,게토레이,6.59,2025-03-24 12:29:23.227681
11328,2024-01-26,male,60대 이상,파워에이드,4.4,2025-03-24 12:29:23.227681
11326,2024-01-26,male,60대 이상,포카리스웨트,62.64,2025-03-24 12:29:23.227681
13575,2024-01-27,female,10대,링티,69.96,2025-03-24 12:29:23.227681
13574,2024-01-27,female,10대,토레타,4.12,2025-03-24 12:29:23.227681
13572,2024-01-27,female,10대,게토레이,7.0,2025-03-24 12:29:23.227681
13573,2024-01-27,female,10대,파워에이드,3.29,2025-03-24 12:29:23.227681
13571,2024-01-27,female,10대,포카리스웨트,15.64,2025-03-24 12:29:23.227681
15815,2024-01-27,female,20대,링티,61.6,2025-03-24 12:29:23.227681
15814,2024-01-27,female,20대,토레타,6.78,2025-03-24 12:29:23.227681
15812,2024-01-27,female,20대,게토레이,4.11,2025-03-24 12:29:23.227681
15813,2024-01-27,female,20대,파워에이드,7.39,2025-03-24 12:29:23.227681
15811,2024-01-27,female,20대,포카리스웨트,20.12,2025-03-24 12:29:23.227681
18055,2024-01-27,female,30대,링티,55.48,2025-03-24 12:29:23.227681
18054,2024-01-27,female,30대,토레타,10.23,2025-03-24 12:29:23.227681
18052,2024-01-27,female,30대,게토레이,2.69,2025-03-24 12:29:23.227681
18053,2024-01-27,female,30대,파워에이드,5.57,2025-03-24 12:29:23.227681
18051,2024-01-27,female,30대,포카리스웨트,26.03,2025-03-24 12:29:23.227681
20295,2024-01-27,female,40대,링티,54.63,2025-03-24 12:29:23.227681
20294,2024-01-27,female,40대,토레타,6.3,2025-03-24 12:29:23.227681
20292,2024-01-27,female,40대,게토레이,3.7,2025-03-24 12:29:23.227681
20293,2024-01-27,female,40대,파워에이드,9.26,2025-03-24 12:29:23.227681
20291,2024-01-27,female,40대,포카리스웨트,26.11,2025-03-24 12:29:23.227681
22535,2024-01-27,female,50대,링티,47.41,2025-03-24 12:29:23.227681
22534,2024-01-27,female,50대,토레타,10.34,2025-03-24 12:29:23.227681
22532,2024-01-27,female,50대,게토레이,2.59,2025-03-24 12:29:23.227681
22533,2024-01-27,female,50대,파워에이드,6.03,2025-03-24 12:29:23.227681
22531,2024-01-27,female,50대,포카리스웨트,33.62,2025-03-24 12:29:23.227681
24775,2024-01-27,female,60대 이상,링티,24.69,2025-03-24 12:29:23.227681
24774,2024-01-27,female,60대 이상,토레타,3.7,2025-03-24 12:29:23.227681
24772,2024-01-27,female,60대 이상,게토레이,6.17,2025-03-24 12:29:23.227681
24773,2024-01-27,female,60대 이상,파워에이드,8.64,2025-03-24 12:29:23.227681
24771,2024-01-27,female,60대 이상,포카리스웨트,56.79,2025-03-24 12:29:23.227681
135,2024-01-27,male,10대,링티,16.67,2025-03-24 12:29:23.227681
134,2024-01-27,male,10대,토레타,13.89,2025-03-24 12:29:23.227681
132,2024-01-27,male,10대,게토레이,11.11,2025-03-24 12:29:23.227681
133,2024-01-27,male,10대,파워에이드,22.22,2025-03-24 12:29:23.227681
131,2024-01-27,male,10대,포카리스웨트,36.11,2025-03-24 12:29:23.227681
2375,2024-01-27,male,20대,링티,45.11,2025-03-24 12:29:23.227681
2374,2024-01-27,male,20대,토레타,10.64,2025-03-24 12:29:23.227681
2372,2024-01-27,male,20대,게토레이,9.36,2025-03-24 12:29:23.227681
2373,2024-01-27,male,20대,파워에이드,12.77,2025-03-24 12:29:23.227681
2371,2024-01-27,male,20대,포카리스웨트,22.13,2025-03-24 12:29:23.227681
4615,2024-01-27,male,30대,링티,29.46,2025-03-24 12:29:23.227681
4614,2024-01-27,male,30대,토레타,9.92,2025-03-24 12:29:23.227681
4612,2024-01-27,male,30대,게토레이,9.35,2025-03-24 12:29:23.227681
4613,2024-01-27,male,30대,파워에이드,15.3,2025-03-24 12:29:23.227681
4611,2024-01-27,male,30대,포카리스웨트,35.98,2025-03-24 12:29:23.227681
6855,2024-01-27,male,40대,링티,34.62,2025-03-24 12:29:23.227681
6854,2024-01-27,male,40대,토레타,5.13,2025-03-24 12:29:23.227681
6852,2024-01-27,male,40대,게토레이,9.74,2025-03-24 12:29:23.227681
6853,2024-01-27,male,40대,파워에이드,14.87,2025-03-24 12:29:23.227681
6851,2024-01-27,male,40대,포카리스웨트,35.64,2025-03-24 12:29:23.227681
9095,2024-01-27,male,50대,링티,36.09,2025-03-24 12:29:23.227681
9094,2024-01-27,male,50대,토레타,5.33,2025-03-24 12:29:23.227681
9092,2024-01-27,male,50대,게토레이,5.33,2025-03-24 12:29:23.227681
9093,2024-01-27,male,50대,파워에이드,10.06,2025-03-24 12:29:23.227681
9091,2024-01-27,male,50대,포카리스웨트,43.2,2025-03-24 12:29:23.227681
11335,2024-01-27,male,60대 이상,링티,18.97,2025-03-24 12:29:23.227681
11334,2024-01-27,male,60대 이상,토레타,2.59,2025-03-24 12:29:23.227681
11332,2024-01-27,male,60대 이상,게토레이,8.62,2025-03-24 12:29:23.227681
11333,2024-01-27,male,60대 이상,파워에이드,4.31,2025-03-24 12:29:23.227681
11331,2024-01-27,male,60대 이상,포카리스웨트,65.52,2025-03-24 12:29:23.227681
13580,2024-01-28,female,10대,링티,51.53,2025-03-24 12:29:23.227681
13579,2024-01-28,female,10대,토레타,4.91,2025-03-24 12:29:23.227681
13577,2024-01-28,female,10대,게토레이,7.36,2025-03-24 12:29:23.227681
13578,2024-01-28,female,10대,파워에이드,6.75,2025-03-24 12:29:23.227681
13576,2024-01-28,female,10대,포카리스웨트,29.45,2025-03-24 12:29:23.227681
15820,2024-01-28,female,20대,링티,50.22,2025-03-24 12:29:23.227681
15819,2024-01-28,female,20대,토레타,8.26,2025-03-24 12:29:23.227681
15817,2024-01-28,female,20대,게토레이,5.0,2025-03-24 12:29:23.227681
15818,2024-01-28,female,20대,파워에이드,7.83,2025-03-24 12:29:23.227681
15816,2024-01-28,female,20대,포카리스웨트,28.7,2025-03-24 12:29:23.227681
18060,2024-01-28,female,30대,링티,51.93,2025-03-24 12:29:23.227681
18059,2024-01-28,female,30대,토레타,9.94,2025-03-24 12:29:23.227681
18057,2024-01-28,female,30대,게토레이,5.71,2025-03-24 12:29:23.227681
18058,2024-01-28,female,30대,파워에이드,7.73,2025-03-24 12:29:23.227681
18056,2024-01-28,female,30대,포카리스웨트,24.68,2025-03-24 12:29:23.227681
20300,2024-01-28,female,40대,링티,46.68,2025-03-24 12:29:23.227681
20299,2024-01-28,female,40대,토레타,6.22,2025-03-24 12:29:23.227681
20297,2024-01-28,female,40대,게토레이,5.39,2025-03-24 12:29:23.227681
20298,2024-01-28,female,40대,파워에이드,11.0,2025-03-24 12:29:23.227681
20296,2024-01-28,female,40대,포카리스웨트,30.71,2025-03-24 12:29:23.227681
22540,2024-01-28,female,50대,링티,41.44,2025-03-24 12:29:23.227681
22539,2024-01-28,female,50대,토레타,6.76,2025-03-24 12:29:23.227681
22537,2024-01-28,female,50대,게토레이,4.5,2025-03-24 12:29:23.227681
22538,2024-01-28,female,50대,파워에이드,7.66,2025-03-24 12:29:23.227681
22536,2024-01-28,female,50대,포카리스웨트,39.64,2025-03-24 12:29:23.227681
24780,2024-01-28,female,60대 이상,링티,24.1,2025-03-24 12:29:23.227681
24779,2024-01-28,female,60대 이상,토레타,2.41,2025-03-24 12:29:23.227681
24777,2024-01-28,female,60대 이상,게토레이,1.2,2025-03-24 12:29:23.227681
24778,2024-01-28,female,60대 이상,파워에이드,2.41,2025-03-24 12:29:23.227681
24776,2024-01-28,female,60대 이상,포카리스웨트,69.88,2025-03-24 12:29:23.227681
140,2024-01-28,male,10대,링티,18.75,2025-03-24 12:29:23.227681
139,2024-01-28,male,10대,토레타,12.5,2025-03-24 12:29:23.227681
137,2024-01-28,male,10대,게토레이,6.25,2025-03-24 12:29:23.227681
138,2024-01-28,male,10대,파워에이드,9.37,2025-03-24 12:29:23.227681
136,2024-01-28,male,10대,포카리스웨트,53.13,2025-03-24 12:29:23.227681
2380,2024-01-28,male,20대,링티,38.59,2025-03-24 12:29:23.227681
2379,2024-01-28,male,20대,토레타,7.05,2025-03-24 12:29:23.227681
2377,2024-01-28,male,20대,게토레이,8.3,2025-03-24 12:29:23.227681
2378,2024-01-28,male,20대,파워에이드,15.77,2025-03-24 12:29:23.227681
2376,2024-01-28,male,20대,포카리스웨트,30.29,2025-03-24 12:29:23.227681
4620,2024-01-28,male,30대,링티,38.74,2025-03-24 12:29:23.227681
4619,2024-01-28,male,30대,토레타,5.77,2025-03-24 12:29:23.227681
4617,2024-01-28,male,30대,게토레이,9.89,2025-03-24 12:29:23.227681
4618,2024-01-28,male,30대,파워에이드,12.91,2025-03-24 12:29:23.227681
4616,2024-01-28,male,30대,포카리스웨트,32.69,2025-03-24 12:29:23.227681
6860,2024-01-28,male,40대,링티,32.82,2025-03-24 12:29:23.227681
6859,2024-01-28,male,40대,토레타,9.16,2025-03-24 12:29:23.227681
6857,2024-01-28,male,40대,게토레이,8.65,2025-03-24 12:29:23.227681
6858,2024-01-28,male,40대,파워에이드,12.47,2025-03-24 12:29:23.227681
6856,2024-01-28,male,40대,포카리스웨트,36.9,2025-03-24 12:29:23.227681
9100,2024-01-28,male,50대,링티,33.8,2025-03-24 12:29:23.227681
9099,2024-01-28,male,50대,토레타,2.82,2025-03-24 12:29:23.227681
9097,2024-01-28,male,50대,게토레이,9.86,2025-03-24 12:29:23.227681
9098,2024-01-28,male,50대,파워에이드,11.27,2025-03-24 12:29:23.227681
9096,2024-01-28,male,50대,포카리스웨트,42.25,2025-03-24 12:29:23.227681
11340,2024-01-28,male,60대 이상,링티,16.67,2025-03-24 12:29:23.227681
11339,2024-01-28,male,60대 이상,토레타,1.85,2025-03-24 12:29:23.227681
11337,2024-01-28,male,60대 이상,게토레이,2.78,2025-03-24 12:29:23.227681
11338,2024-01-28,male,60대 이상,파워에이드,4.63,2025-03-24 12:29:23.227681
11336,2024-01-28,male,60대 이상,포카리스웨트,74.07,2025-03-24 12:29:23.227681
13585,2024-01-29,female,10대,링티,36.75,2025-03-24 12:29:23.227681
13584,2024-01-29,female,10대,토레타,9.04,2025-03-24 12:29:23.227681
13582,2024-01-29,female,10대,게토레이,8.43,2025-03-24 12:29:23.227681
13583,2024-01-29,female,10대,파워에이드,10.84,2025-03-24 12:29:23.227681
13581,2024-01-29,female,10대,포카리스웨트,34.94,2025-03-24 12:29:23.227681
15825,2024-01-29,female,20대,링티,47.53,2025-03-24 12:29:23.227681
15824,2024-01-29,female,20대,토레타,7.31,2025-03-24 12:29:23.227681
15822,2024-01-29,female,20대,게토레이,5.59,2025-03-24 12:29:23.227681
15823,2024-01-29,female,20대,파워에이드,7.1,2025-03-24 12:29:23.227681
15821,2024-01-29,female,20대,포카리스웨트,32.47,2025-03-24 12:29:23.227681
18065,2024-01-29,female,30대,링티,51.62,2025-03-24 12:29:23.227681
18064,2024-01-29,female,30대,토레타,9.74,2025-03-24 12:29:23.227681
18062,2024-01-29,female,30대,게토레이,4.44,2025-03-24 12:29:23.227681
18063,2024-01-29,female,30대,파워에이드,6.67,2025-03-24 12:29:23.227681
18061,2024-01-29,female,30대,포카리스웨트,27.52,2025-03-24 12:29:23.227681
20305,2024-01-29,female,40대,링티,42.38,2025-03-24 12:29:23.227681
20304,2024-01-29,female,40대,토레타,7.53,2025-03-24 12:29:23.227681
20302,2024-01-29,female,40대,게토레이,6.65,2025-03-24 12:29:23.227681
20303,2024-01-29,female,40대,파워에이드,10.16,2025-03-24 12:29:23.227681
20301,2024-01-29,female,40대,포카리스웨트,33.27,2025-03-24 12:29:23.227681
22545,2024-01-29,female,50대,링티,36.8,2025-03-24 12:29:23.227681
22544,2024-01-29,female,50대,토레타,4.33,2025-03-24 12:29:23.227681
22542,2024-01-29,female,50대,게토레이,9.09,2025-03-24 12:29:23.227681
22543,2024-01-29,female,50대,파워에이드,6.06,2025-03-24 12:29:23.227681
22541,2024-01-29,female,50대,포카리스웨트,43.72,2025-03-24 12:29:23.227681
24785,2024-01-29,female,60대 이상,링티,27.06,2025-03-24 12:29:23.227681
24784,2024-01-29,female,60대 이상,토레타,4.71,2025-03-24 12:29:23.227681
24782,2024-01-29,female,60대 이상,게토레이,3.53,2025-03-24 12:29:23.227681
24783,2024-01-29,female,60대 이상,파워에이드,5.88,2025-03-24 12:29:23.227681
24781,2024-01-29,female,60대 이상,포카리스웨트,58.82,2025-03-24 12:29:23.227681
145,2024-01-29,male,10대,링티,9.43,2025-03-24 12:29:23.227681
144,2024-01-29,male,10대,토레타,5.66,2025-03-24 12:29:23.227681
142,2024-01-29,male,10대,게토레이,9.43,2025-03-24 12:29:23.227681
143,2024-01-29,male,10대,파워에이드,22.64,2025-03-24 12:29:23.227681
141,2024-01-29,male,10대,포카리스웨트,52.83,2025-03-24 12:29:23.227681
2385,2024-01-29,male,20대,링티,33.71,2025-03-24 12:29:23.227681
2384,2024-01-29,male,20대,토레타,6.82,2025-03-24 12:29:23.227681
2382,2024-01-29,male,20대,게토레이,7.2,2025-03-24 12:29:23.227681
2383,2024-01-29,male,20대,파워에이드,13.26,2025-03-24 12:29:23.227681
2381,2024-01-29,male,20대,포카리스웨트,39.02,2025-03-24 12:29:23.227681
4625,2024-01-29,male,30대,링티,36.44,2025-03-24 12:29:23.227681
4624,2024-01-29,male,30대,토레타,11.06,2025-03-24 12:29:23.227681
4622,2024-01-29,male,30대,게토레이,9.54,2025-03-24 12:29:23.227681
4623,2024-01-29,male,30대,파워에이드,10.41,2025-03-24 12:29:23.227681
4621,2024-01-29,male,30대,포카리스웨트,32.54,2025-03-24 12:29:23.227681
6865,2024-01-29,male,40대,링티,33.95,2025-03-24 12:29:23.227681
6864,2024-01-29,male,40대,토레타,10.61,2025-03-24 12:29:23.227681
6862,2024-01-29,male,40대,게토레이,7.16,2025-03-24 12:29:23.227681
6863,2024-01-29,male,40대,파워에이드,12.2,2025-03-24 12:29:23.227681
6861,2024-01-29,male,40대,포카리스웨트,36.07,2025-03-24 12:29:23.227681
9105,2024-01-29,male,50대,링티,42.42,2025-03-24 12:29:23.227681
9104,2024-01-29,male,50대,토레타,6.67,2025-03-24 12:29:23.227681
9102,2024-01-29,male,50대,게토레이,12.12,2025-03-24 12:29:23.227681
9103,2024-01-29,male,50대,파워에이드,6.67,2025-03-24 12:29:23.227681
9101,2024-01-29,male,50대,포카리스웨트,32.12,2025-03-24 12:29:23.227681
11345,2024-01-29,male,60대 이상,링티,19.61,2025-03-24 12:29:23.227681
11344,2024-01-29,male,60대 이상,토레타,1.96,2025-03-24 12:29:23.227681
11342,2024-01-29,male,60대 이상,게토레이,7.84,2025-03-24 12:29:23.227681
11343,2024-01-29,male,60대 이상,파워에이드,2.94,2025-03-24 12:29:23.227681
11341,2024-01-29,male,60대 이상,포카리스웨트,67.65,2025-03-24 12:29:23.227681
13590,2024-01-30,female,10대,링티,46.54,2025-03-24 12:29:23.227681
13589,2024-01-30,female,10대,토레타,3.77,2025-03-24 12:29:23.227681
13587,2024-01-30,female,10대,게토레이,2.52,2025-03-24 12:29:23.227681
13588,2024-01-30,female,10대,파워에이드,11.95,2025-03-24 12:29:23.227681
13586,2024-01-30,female,10대,포카리스웨트,35.22,2025-03-24 12:29:23.227681
15830,2024-01-30,female,20대,링티,53.96,2025-03-24 12:29:23.227681
15829,2024-01-30,female,20대,토레타,6.39,2025-03-24 12:29:23.227681
15827,2024-01-30,female,20대,게토레이,4.41,2025-03-24 12:29:23.227681
15828,2024-01-30,female,20대,파워에이드,7.71,2025-03-24 12:29:23.227681
15826,2024-01-30,female,20대,포카리스웨트,27.53,2025-03-24 12:29:23.227681
18070,2024-01-30,female,30대,링티,55.63,2025-03-24 12:29:23.227681
18069,2024-01-30,female,30대,토레타,8.53,2025-03-24 12:29:23.227681
18067,2024-01-30,female,30대,게토레이,6.14,2025-03-24 12:29:23.227681
18068,2024-01-30,female,30대,파워에이드,6.31,2025-03-24 12:29:23.227681
18066,2024-01-30,female,30대,포카리스웨트,23.38,2025-03-24 12:29:23.227681
20310,2024-01-30,female,40대,링티,52.78,2025-03-24 12:29:23.227681
20309,2024-01-30,female,40대,토레타,5.73,2025-03-24 12:29:23.227681
20307,2024-01-30,female,40대,게토레이,6.6,2025-03-24 12:29:23.227681
20308,2024-01-30,female,40대,파워에이드,7.12,2025-03-24 12:29:23.227681
20306,2024-01-30,female,40대,포카리스웨트,27.78,2025-03-24 12:29:23.227681
22550,2024-01-30,female,50대,링티,43.15,2025-03-24 12:29:23.227681
22549,2024-01-30,female,50대,토레타,4.98,2025-03-24 12:29:23.227681
22547,2024-01-30,female,50대,게토레이,6.22,2025-03-24 12:29:23.227681
22548,2024-01-30,female,50대,파워에이드,8.3,2025-03-24 12:29:23.227681
22546,2024-01-30,female,50대,포카리스웨트,37.34,2025-03-24 12:29:23.227681
24790,2024-01-30,female,60대 이상,링티,38.68,2025-03-24 12:29:23.227681
24789,2024-01-30,female,60대 이상,토레타,2.83,2025-03-24 12:29:23.227681
24787,2024-01-30,female,60대 이상,게토레이,1.89,2025-03-24 12:29:23.227681
24788,2024-01-30,female,60대 이상,파워에이드,7.55,2025-03-24 12:29:23.227681
24786,2024-01-30,female,60대 이상,포카리스웨트,49.06,2025-03-24 12:29:23.227681
150,2024-01-30,male,10대,링티,17.5,2025-03-24 12:29:23.227681
149,2024-01-30,male,10대,토레타,7.5,2025-03-24 12:29:23.227681
147,2024-01-30,male,10대,게토레이,7.5,2025-03-24 12:29:23.227681
148,2024-01-30,male,10대,파워에이드,17.5,2025-03-24 12:29:23.227681
146,2024-01-30,male,10대,포카리스웨트,50.0,2025-03-24 12:29:23.227681
2390,2024-01-30,male,20대,링티,35.65,2025-03-24 12:29:23.227681
2389,2024-01-30,male,20대,토레타,10.43,2025-03-24 12:29:23.227681
2387,2024-01-30,male,20대,게토레이,12.17,2025-03-24 12:29:23.227681
2388,2024-01-30,male,20대,파워에이드,14.78,2025-03-24 12:29:23.227681
2386,2024-01-30,male,20대,포카리스웨트,26.96,2025-03-24 12:29:23.227681
4630,2024-01-30,male,30대,링티,44.9,2025-03-24 12:29:23.227681
4629,2024-01-30,male,30대,토레타,8.93,2025-03-24 12:29:23.227681
4627,2024-01-30,male,30대,게토레이,8.93,2025-03-24 12:29:23.227681
4628,2024-01-30,male,30대,파워에이드,10.71,2025-03-24 12:29:23.227681
4626,2024-01-30,male,30대,포카리스웨트,26.53,2025-03-24 12:29:23.227681
6870,2024-01-30,male,40대,링티,34.26,2025-03-24 12:29:23.227681
6869,2024-01-30,male,40대,토레타,8.31,2025-03-24 12:29:23.227681
6867,2024-01-30,male,40대,게토레이,8.06,2025-03-24 12:29:23.227681
6868,2024-01-30,male,40대,파워에이드,9.82,2025-03-24 12:29:23.227681
6866,2024-01-30,male,40대,포카리스웨트,39.55,2025-03-24 12:29:23.227681
9110,2024-01-30,male,50대,링티,37.35,2025-03-24 12:29:23.227681
9109,2024-01-30,male,50대,토레타,7.83,2025-03-24 12:29:23.227681
9107,2024-01-30,male,50대,게토레이,7.83,2025-03-24 12:29:23.227681
9108,2024-01-30,male,50대,파워에이드,6.02,2025-03-24 12:29:23.227681
9106,2024-01-30,male,50대,포카리스웨트,40.96,2025-03-24 12:29:23.227681
11350,2024-01-30,male,60대 이상,링티,24.79,2025-03-24 12:29:23.227681
11349,2024-01-30,male,60대 이상,토레타,4.27,2025-03-24 12:29:23.227681
11347,2024-01-30,male,60대 이상,게토레이,2.56,2025-03-24 12:29:23.227681
11348,2024-01-30,male,60대 이상,파워에이드,5.13,2025-03-24 12:29:23.227681
11346,2024-01-30,male,60대 이상,포카리스웨트,63.25,2025-03-24 12:29:23.227681
13595,2024-01-31,female,10대,링티,42.86,2025-03-24 12:29:23.227681
13594,2024-01-31,female,10대,토레타,11.31,2025-03-24 12:29:23.227681
13592,2024-01-31,female,10대,게토레이,12.5,2025-03-24 12:29:23.227681
13593,2024-01-31,female,10대,파워에이드,10.12,2025-03-24 12:29:23.227681
13591,2024-01-31,female,10대,포카리스웨트,23.21,2025-03-24 12:29:23.227681
15835,2024-01-31,female,20대,링티,54.44,2025-03-24 12:29:23.227681
15834,2024-01-31,female,20대,토레타,7.1,2025-03-24 12:29:23.227681
15832,2024-01-31,female,20대,게토레이,7.89,2025-03-24 12:29:23.227681
15833,2024-01-31,female,20대,파워에이드,6.51,2025-03-24 12:29:23.227681
15831,2024-01-31,female,20대,포카리스웨트,24.06,2025-03-24 12:29:23.227681
18075,2024-01-31,female,30대,링티,54.23,2025-03-24 12:29:23.227681
18074,2024-01-31,female,30대,토레타,9.09,2025-03-24 12:29:23.227681
18072,2024-01-31,female,30대,게토레이,5.8,2025-03-24 12:29:23.227681
18073,2024-01-31,female,30대,파워에이드,5.8,2025-03-24 12:29:23.227681
18071,2024-01-31,female,30대,포카리스웨트,25.08,2025-03-24 12:29:23.227681
20315,2024-01-31,female,40대,링티,52.85,2025-03-24 12:29:23.227681
20314,2024-01-31,female,40대,토레타,3.02,2025-03-24 12:29:23.227681
20312,2024-01-31,female,40대,게토레이,6.71,2025-03-24 12:29:23.227681
20313,2024-01-31,female,40대,파워에이드,9.56,2025-03-24 12:29:23.227681
20311,2024-01-31,female,40대,포카리스웨트,27.85,2025-03-24 12:29:23.227681
22555,2024-01-31,female,50대,링티,44.24,2025-03-24 12:29:23.227681
22554,2024-01-31,female,50대,토레타,5.95,2025-03-24 12:29:23.227681
22552,2024-01-31,female,50대,게토레이,7.06,2025-03-24 12:29:23.227681
22553,2024-01-31,female,50대,파워에이드,8.18,2025-03-24 12:29:23.227681
22551,2024-01-31,female,50대,포카리스웨트,34.57,2025-03-24 12:29:23.227681
24795,2024-01-31,female,60대 이상,링티,30.12,2025-03-24 12:29:23.227681
24794,2024-01-31,female,60대 이상,토레타,2.41,2025-03-24 12:29:23.227681
24792,2024-01-31,female,60대 이상,게토레이,6.02,2025-03-24 12:29:23.227681
24793,2024-01-31,female,60대 이상,파워에이드,8.43,2025-03-24 12:29:23.227681
24791,2024-01-31,female,60대 이상,포카리스웨트,53.01,2025-03-24 12:29:23.227681
155,2024-01-31,male,10대,링티,15.0,2025-03-24 12:29:23.227681
154,2024-01-31,male,10대,토레타,1.67,2025-03-24 12:29:23.227681
152,2024-01-31,male,10대,게토레이,20.0,2025-03-24 12:29:23.227681
153,2024-01-31,male,10대,파워에이드,16.67,2025-03-24 12:29:23.227681
151,2024-01-31,male,10대,포카리스웨트,46.67,2025-03-24 12:29:23.227681
2395,2024-01-31,male,20대,링티,35.07,2025-03-24 12:29:23.227681
2394,2024-01-31,male,20대,토레타,5.21,2025-03-24 12:29:23.227681
2392,2024-01-31,male,20대,게토레이,14.58,2025-03-24 12:29:23.227681
2393,2024-01-31,male,20대,파워에이드,19.44,2025-03-24 12:29:23.227681
2391,2024-01-31,male,20대,포카리스웨트,25.69,2025-03-24 12:29:23.227681
4635,2024-01-31,male,30대,링티,42.65,2025-03-24 12:29:23.227681
4634,2024-01-31,male,30대,토레타,7.23,2025-03-24 12:29:23.227681
4632,2024-01-31,male,30대,게토레이,12.05,2025-03-24 12:29:23.227681
4633,2024-01-31,male,30대,파워에이드,10.36,2025-03-24 12:29:23.227681
4631,2024-01-31,male,30대,포카리스웨트,27.71,2025-03-24 12:29:23.227681
6875,2024-01-31,male,40대,링티,37.26,2025-03-24 12:29:23.227681
6874,2024-01-31,male,40대,토레타,6.6,2025-03-24 12:29:23.227681
6872,2024-01-31,male,40대,게토레이,8.96,2025-03-24 12:29:23.227681
6873,2024-01-31,male,40대,파워에이드,10.61,2025-03-24 12:29:23.227681
6871,2024-01-31,male,40대,포카리스웨트,36.56,2025-03-24 12:29:23.227681
9115,2024-01-31,male,50대,링티,37.18,2025-03-24 12:29:23.227681
9114,2024-01-31,male,50대,토레타,5.13,2025-03-24 12:29:23.227681
9112,2024-01-31,male,50대,게토레이,9.62,2025-03-24 12:29:23.227681
9113,2024-01-31,male,50대,파워에이드,12.82,2025-03-24 12:29:23.227681
9111,2024-01-31,male,50대,포카리스웨트,35.26,2025-03-24 12:29:23.227681
11355,2024-01-31,male,60대 이상,링티,13.51,2025-03-24 12:29:23.227681
11354,2024-01-31,male,60대 이상,토레타,2.7,2025-03-24 12:29:23.227681
11352,2024-01-31,male,60대 이상,게토레이,8.11,2025-03-24 12:29:23.227681
11353,2024-01-31,male,60대 이상,파워에이드,4.05,2025-03-24 12:29:23.227681
11351,2024-01-31,male,60대 이상,포카리스웨트,71.62,2025-03-24 12:29:23.227681
13600,2024-02-01,female,10대,링티,32.54,2025-03-24 12:29:23.227681
13599,2024-02-01,female,10대,토레타,11.9,2025-03-24 12:29:23.227681
13597,2024-02-01,female,10대,게토레이,6.35,2025-03-24 12:29:23.227681
13598,2024-02-01,female,10대,파워에이드,9.52,2025-03-24 12:29:23.227681
13596,2024-02-01,female,10대,포카리스웨트,39.68,2025-03-24 12:29:23.227681
15840,2024-02-01,female,20대,링티,45.4,2025-03-24 12:29:23.227681
15839,2024-02-01,female,20대,토레타,9.21,2025-03-24 12:29:23.227681
15837,2024-02-01,female,20대,게토레이,5.14,2025-03-24 12:29:23.227681
15838,2024-02-01,female,20대,파워에이드,7.92,2025-03-24 12:29:23.227681
15836,2024-02-01,female,20대,포카리스웨트,32.33,2025-03-24 12:29:23.227681
18080,2024-02-01,female,30대,링티,59.16,2025-03-24 12:29:23.227681
18079,2024-02-01,female,30대,토레타,8.43,2025-03-24 12:29:23.227681
18077,2024-02-01,female,30대,게토레이,4.54,2025-03-24 12:29:23.227681
18078,2024-02-01,female,30대,파워에이드,6.32,2025-03-24 12:29:23.227681
18076,2024-02-01,female,30대,포카리스웨트,21.56,2025-03-24 12:29:23.227681
20320,2024-02-01,female,40대,링티,50.74,2025-03-24 12:29:23.227681
20319,2024-02-01,female,40대,토레타,8.18,2025-03-24 12:29:23.227681
20317,2024-02-01,female,40대,게토레이,4.75,2025-03-24 12:29:23.227681
20318,2024-02-01,female,40대,파워에이드,8.35,2025-03-24 12:29:23.227681
20316,2024-02-01,female,40대,포카리스웨트,27.99,2025-03-24 12:29:23.227681
22560,2024-02-01,female,50대,링티,47.92,2025-03-24 12:29:23.227681
22559,2024-02-01,female,50대,토레타,5.0,2025-03-24 12:29:23.227681
22557,2024-02-01,female,50대,게토레이,5.42,2025-03-24 12:29:23.227681
22558,2024-02-01,female,50대,파워에이드,4.58,2025-03-24 12:29:23.227681
22556,2024-02-01,female,50대,포카리스웨트,37.08,2025-03-24 12:29:23.227681
24800,2024-02-01,female,60대 이상,링티,40.66,2025-03-24 12:29:23.227681
